Date,Product Category,Unit Cost,Unit Price,Quantity,Cost,Revenue,Profit
6/18/2015,Bikes,690.33,680,3,"2,071.00","2,040.00",-31
6/18/2015,Bikes,690.33,744.33,3,"2,071.00","2,233.00",162
6/19/2015,Bikes,727.33,707.67,3,"2,182.00","2,123.00",-59
6/19/2015,Bikes,"2,182.00","2,019.00",1,"2,182.00","2,019.00",-163
6/19/2015,Bikes,"1,000.00","1,029.00",1,"1,000.00","1,029.00",29
6/19/2015,Bikes,"2,182.00","1,441.00",1,"2,182.00","1,441.00",-741
6/19/2015,Bikes,"1,024.50","1,051.50",2,"2,049.00","2,103.00",54
6/19/2015,Bikes,814.33,545.33,3,"2,443.00","1,636.00",-807
6/19/2015,Bikes,690.33,622.33,3,"2,071.00","1,867.00",-204
6/19/2015,Bikes,783,705,1,783,705,-78
6/21/2015,Bikes,"2,443.00","2,314.00",1,"2,443.00","2,314.00",-129
6/21/2015,Bikes,261,284.33,3,783,853,70
6/21/2015,Bikes,391.5,400.5,2,783,801,18
6/21/2015,Bikes,333.33,333,3,"1,000.00",999,-1
6/21/2015,Bikes,"2,443.00","2,554.00",1,"2,443.00","2,554.00",111
6/22/2015,Bikes,391.5,407,2,783,814,31
6/22/2015,Bikes,"1,024.50",885.5,2,"2,049.00","1,771.00",-278
6/22/2015,Bikes,"1,000.00","1,136.00",1,"1,000.00","1,136.00",136
6/22/2015,Bikes,690.33,649.33,3,"2,071.00","1,948.00",-123
6/23/2015,Bikes,"1,221.50","1,098.50",2,"2,443.00","2,197.00",-246
6/23/2015,Bikes,"2,049.00","1,983.00",1,"2,049.00","1,983.00",-66
6/24/2015,Bikes,391.5,331.5,2,783,663,-120
6/24/2015,Bikes,"2,049.00","2,328.00",1,"2,049.00","2,328.00",279
6/24/2015,Bikes,690.33,572.67,3,"2,071.00","1,718.00",-353
6/24/2015,Bikes,391.5,353.5,2,783,707,-76
6/24/2015,Bikes,"1,035.50","1,142.50",2,"2,071.00","2,285.00",214
6/24/2015,Bikes,"1,024.50",981,2,"2,049.00","1,962.00",-87
6/25/2015,Bikes,"1,221.50","1,290.50",2,"2,443.00","2,581.00",138
6/25/2015,Bikes,"1,035.50",786,2,"2,071.00","1,572.00",-499
6/26/2015,Bikes,261,242.33,3,783,727,-56
6/26/2015,Bikes,683,691.33,3,"2,049.00","2,074.00",25
6/26/2015,Bikes,"2,049.00","2,081.00",1,"2,049.00","2,081.00",32
6/27/2015,Bikes,814.33,776,3,"2,443.00","2,328.00",-115
6/27/2015,Bikes,"2,182.00","2,333.00",1,"2,182.00","2,333.00",151
6/27/2015,Bikes,"2,049.00","2,185.00",1,"2,049.00","2,185.00",136
6/27/2015,Bikes,"1,024.50","1,054.50",2,"2,049.00","2,109.00",60
6/28/2015,Bikes,391.5,401.5,2,783,803,20
6/28/2015,Bikes,391.5,328.5,2,783,657,-126
6/28/2015,Bikes,500,480,2,"1,000.00",960,-40
6/29/2015,Bikes,683,685.33,3,"2,049.00","2,056.00",7
6/29/2015,Bikes,"1,024.50","1,001.00",2,"2,049.00","2,002.00",-47
6/30/2015,Bikes,683,628,3,"2,049.00","1,884.00",-165
6/30/2015,Bikes,"2,071.00","1,959.00",1,"2,071.00","1,959.00",-112
6/30/2015,Bikes,"1,035.50","1,192.00",2,"2,071.00","2,384.00",313
7/1/2015,Accessories,25,33.5,2,50,67,17
7/1/2015,Accessories,46.67,59,3,140,177,37
7/1/2015,Accessories,280,310.33,3,840,931,91
7/1/2015,Accessories,150,153,1,150,153,3
7/1/2015,Accessories,391,552.5,2,782,"1,105.00",323
7/1/2015,Accessories,16,22.67,3,48,68,20
7/1/2015,Accessories,424,435,3,"1,272.00","1,305.00",33
7/1/2015,Bikes,814.33,994.33,3,"2,443.00","2,983.00",540
7/1/2015,Bikes,"2,443.00","1,801.00",1,"2,443.00","1,801.00",-642
7/1/2015,Accessories,28,23,3,84,69,-15
7/1/2015,Accessories,239,349.67,3,717,"1,049.00",332
7/1/2015,Accessories,70,92,1,70,92,22
7/1/2015,Bikes,"1,160.00","1,305.00",2,"2,320.00","2,610.00",290
7/1/2015,Bikes,180,203.33,3,540,610,70
7/2/2015,Accessories,315,353,1,315,353,38
7/2/2015,Bikes,"2,295.00","2,646.00",1,"2,295.00","2,646.00",351
7/2/2015,Accessories,230,311,1,230,311,81
7/2/2015,Accessories,20,26,3,60,78,18
7/2/2015,Accessories,76,80,1,76,80,4
7/2/2015,Accessories,650,716,1,650,716,66
7/2/2015,Bikes,"2,295.00","2,336.00",1,"2,295.00","2,336.00",41
7/3/2015,Bikes,773.33,908.67,3,"2,320.00","2,726.00",406
7/3/2015,Accessories,30,40,1,30,40,10
7/3/2015,Accessories,17.5,23.5,2,35,47,12
7/3/2015,Accessories,186.67,265,3,560,795,235
7/3/2015,Bikes,560,644.5,2,"1,120.00","1,289.00",169
7/3/2015,Clothing,31.5,41.5,2,63,83,20
7/3/2015,Clothing,54,67,1,54,67,13
7/3/2015,Clothing,45,46,2,90,92,2
7/3/2015,Bikes,565,518,1,565,518,-47
7/3/2015,Accessories,85,97,1,85,97,12
7/3/2015,Accessories,130.5,138,2,261,276,15
7/3/2015,Bikes,765,746.33,3,"2,295.00","2,239.00",-56
7/3/2015,Clothing,3,3.33,3,9,10,1
7/3/2015,Bikes,"1,147.50","1,024.00",2,"2,295.00","2,048.00",-247
7/3/2015,Accessories,402.5,412,2,805,824,19
7/4/2015,Accessories,37,41,1,37,41,4
7/4/2015,Bikes,"1,160.00","1,340.50",2,"2,320.00","2,681.00",361
7/4/2015,Accessories,35,36,1,35,36,1
7/4/2015,Accessories,"1,045.00","1,434.00",1,"1,045.00","1,434.00",389
7/4/2015,Clothing,270,302,1,270,302,32
7/4/2015,Bikes,794.67,908,3,"2,384.00","2,724.00",340
7/4/2015,Bikes,814.33,862,3,"2,443.00","2,586.00",143
7/4/2015,Accessories,978,"1,123.00",1,978,"1,123.00",145
7/4/2015,Accessories,39,50.67,3,117,152,35
7/4/2015,Accessories,65,87,1,65,87,22
7/4/2015,Accessories,11.67,16.33,3,35,49,14
7/4/2015,Clothing,45,49,1,45,49,4
7/4/2015,Bikes,"2,320.00","2,664.00",1,"2,320.00","2,664.00",344
7/4/2015,Accessories,35,42.67,3,105,128,23
7/4/2015,Accessories,30,35,1,30,35,5
7/4/2015,Accessories,268.5,306.5,2,537,613,76
7/4/2015,Accessories,88,102,1,88,102,14
7/4/2015,Accessories,455,480,1,455,480,25
7/4/2015,Bikes,"1,147.50","1,108.00",2,"2,295.00","2,216.00",-79
7/5/2015,Accessories,105,138,1,105,138,33
7/5/2015,Accessories,55,80.5,2,110,161,51
7/5/2015,Accessories,231,273,1,231,273,42
7/5/2015,Bikes,"1,192.00","1,342.50",2,"2,384.00","2,685.00",301
7/5/2015,Accessories,144,192,1,144,192,48
7/5/2015,Accessories,45,46,1,45,46,1
7/5/2015,Accessories,490,517.5,2,980,"1,035.00",55
7/5/2015,Clothing,4.5,5,2,9,10,1
7/5/2015,Bikes,"2,443.00","2,516.00",1,"2,443.00","2,516.00",73
7/5/2015,Bikes,"2,443.00","2,253.00",1,"2,443.00","2,253.00",-190
7/5/2015,Accessories,24,23,3,72,69,-3
7/5/2015,Accessories,489,491,1,489,491,2
7/5/2015,Bikes,607.5,552.5,2,"1,215.00","1,105.00",-110
7/5/2015,Clothing,621,664,2,"1,242.00","1,328.00",86
7/6/2015,Bikes,"2,295.00","1,630.00",1,"2,295.00","1,630.00",-665
7/6/2015,Accessories,43.33,52.33,3,130,157,27
7/6/2015,Accessories,145,204,1,145,204,59
7/6/2015,Clothing,108,100,1,108,100,-8
7/6/2015,Bikes,765,784.33,3,"2,295.00","2,353.00",58
7/7/2015,Bikes,"1,147.50","1,084.50",2,"2,295.00","2,169.00",-126
7/7/2015,Accessories,402.5,491,2,805,982,177
7/7/2015,Clothing,36,39,2,72,78,6
7/7/2015,Accessories,375,442.5,2,750,885,135
7/7/2015,Accessories,455,622,2,910,"1,244.00",334
7/7/2015,Bikes,"1,221.50","1,333.00",2,"2,443.00","2,666.00",223
7/8/2015,Bikes,"2,320.00","2,340.00",1,"2,320.00","2,340.00",20
7/8/2015,Bikes,"1,160.00","1,253.00",2,"2,320.00","2,506.00",186
7/8/2015,Bikes,"1,160.00","1,388.50",2,"2,320.00","2,777.00",457
7/8/2015,Accessories,125,163,2,250,326,76
7/8/2015,Bikes,373.33,409.67,3,"1,120.00","1,229.00",109
7/8/2015,Accessories,420,538.5,2,840,"1,077.00",237
7/8/2015,Accessories,279.5,371,2,559,742,183
7/8/2015,Accessories,24,35,3,72,105,33
7/8/2015,Accessories,87.5,103.5,2,175,207,32
7/9/2015,Accessories,28,31.5,2,56,63,7
7/9/2015,Bikes,"1,160.00",799.5,2,"2,320.00","1,599.00",-721
7/9/2015,Bikes,"1,160.00",942,2,"2,320.00","1,884.00",-436
7/9/2015,Accessories,55,47.5,2,110,95,-15
7/9/2015,Accessories,30,29,2,60,58,-2
7/9/2015,Accessories,198.33,283.67,3,595,851,256
7/9/2015,Accessories,145,173,2,290,346,56
7/9/2015,Bikes,"1,192.00","1,178.50",2,"2,384.00","2,357.00",-27
7/9/2015,Bikes,180,239.67,3,540,719,179
7/9/2015,Accessories,13.5,13,2,27,26,-1
7/9/2015,Accessories,57.5,81.5,2,115,163,48
7/9/2015,Accessories,8.33,8.67,3,25,26,1
7/9/2015,Accessories,23.33,27.33,3,70,82,12
7/9/2015,Accessories,20,23.5,2,40,47,7
7/9/2015,Accessories,192.5,203,2,385,406,21
7/9/2015,Bikes,"2,320.00","2,196.00",1,"2,320.00","2,196.00",-124
7/9/2015,Bikes,256.33,305.33,3,769,916,147
7/9/2015,Accessories,300,378,1,300,378,78
7/9/2015,Accessories,233.33,326.33,3,700,979,279
7/9/2015,Bikes,180,188,3,540,564,24
7/9/2015,Clothing,324,337,2,648,674,26
7/10/2015,Bikes,"2,320.00","2,548.00",1,"2,320.00","2,548.00",228
7/10/2015,Accessories,71.5,81,2,143,162,19
7/10/2015,Bikes,814.33,681,3,"2,443.00","2,043.00",-400
7/10/2015,Bikes,"1,120.00",997,1,"1,120.00",997,-123
7/10/2015,Clothing,459,469.5,2,918,939,21
7/10/2015,Accessories,40,46,1,40,46,6
7/10/2015,Accessories,291.67,326.67,3,875,980,105
7/10/2015,Accessories,350,387,3,"1,050.00","1,161.00",111
7/10/2015,Accessories,559,642,1,559,642,83
7/11/2015,Bikes,"2,443.00","3,095.00",1,"2,443.00","3,095.00",652
7/11/2015,Bikes,"1,221.50","1,042.00",2,"2,443.00","2,084.00",-359
7/11/2015,Accessories,8,6,1,8,6,-2
7/11/2015,Accessories,309.5,395.5,2,619,791,172
7/11/2015,Accessories,22,25.5,2,44,51,7
7/11/2015,Accessories,20,26.33,3,60,79,19
7/11/2015,Clothing,349.5,452,2,699,904,205
7/11/2015,Accessories,31.67,42.67,3,95,128,33
7/11/2015,Bikes,"2,295.00","2,286.00",1,"2,295.00","2,286.00",-9
7/11/2015,Bikes,"2,295.00","2,557.00",1,"2,295.00","2,557.00",262
7/11/2015,Bikes,384.5,406,2,769,812,43
7/11/2015,Clothing,700,922,1,700,922,222
7/11/2015,Bikes,765,675.33,3,"2,295.00","2,026.00",-269
7/11/2015,Bikes,"1,147.50","1,003.00",2,"2,295.00","2,006.00",-289
7/12/2015,Accessories,825,959,1,825,959,134
7/12/2015,Bikes,373.33,355,3,"1,120.00","1,065.00",-55
7/12/2015,Accessories,525,700,1,525,700,175
7/12/2015,Bikes,"1,160.00","1,043.00",2,"2,320.00","2,086.00",-234
7/12/2015,Accessories,130,141,1,130,141,11
7/12/2015,Accessories,5,5.5,2,10,11,1
7/12/2015,Accessories,111.5,126.5,2,223,253,30
7/12/2015,Bikes,567,475.67,3,"1,701.00","1,427.00",-274
7/12/2015,Bikes,"2,295.00","2,124.00",1,"2,295.00","2,124.00",-171
7/12/2015,Bikes,180,213.33,3,540,640,100
7/12/2015,Bikes,180,170.33,3,540,511,-29
7/12/2015,Bikes,270,246.5,2,540,493,-47
7/13/2015,Bikes,384.5,353.5,2,769,707,-62
7/13/2015,Bikes,"1,147.50","1,077.00",2,"2,295.00","2,154.00",-141
7/13/2015,Bikes,"2,295.00","2,218.00",1,"2,295.00","2,218.00",-77
7/13/2015,Accessories,115,135,1,115,135,20
7/13/2015,Accessories,140,160,1,140,160,20
7/13/2015,Accessories,350,313.5,2,700,627,-73
7/13/2015,Bikes,247.33,235,3,742,705,-37
7/13/2015,Accessories,17.5,19,2,35,38,3
7/14/2015,Bikes,"2,320.00","2,155.00",1,"2,320.00","2,155.00",-165
7/14/2015,Bikes,773.33,771.33,3,"2,320.00","2,314.00",-6
7/14/2015,Accessories,233.33,325.33,3,700,976,276
7/14/2015,Accessories,36.67,32,3,110,96,-14
7/14/2015,Accessories,126,93,1,126,93,-33
7/14/2015,Bikes,"2,443.00","1,964.00",1,"2,443.00","1,964.00",-479
7/14/2015,Bikes,"2,443.00","2,206.00",1,"2,443.00","2,206.00",-237
7/14/2015,Accessories,175,176.67,3,525,530,5
7/14/2015,Accessories,128.33,153,3,385,459,74
7/14/2015,Clothing,126,148,1,126,148,22
7/14/2015,Clothing,70,77.67,3,210,233,23
7/14/2015,Clothing,148.33,163,3,445,489,44
7/14/2015,Bikes,"1,120.00","1,021.00",1,"1,120.00","1,021.00",-99
7/15/2015,Accessories,12,12,2,24,24,0
7/15/2015,Bikes,773.33,497.33,3,"2,320.00","1,492.00",-828
7/15/2015,Bikes,742,744,1,742,744,2
7/15/2015,Clothing,207,216,1,207,216,9
7/15/2015,Clothing,166.67,174.33,3,500,523,23
7/15/2015,Bikes,270,303,2,540,606,66
7/16/2015,Clothing,216,228,1,216,228,12
7/16/2015,Accessories,65,67,1,65,67,2
7/16/2015,Accessories,125,143.5,2,250,287,37
7/16/2015,Clothing,414,437.67,3,"1,242.00","1,313.00",71
7/16/2015,Bikes,765,712.33,3,"2,295.00","2,137.00",-158
7/16/2015,Bikes,"2,295.00","2,084.00",1,"2,295.00","2,084.00",-211
7/16/2015,Accessories,315,359,1,315,359,44
7/16/2015,Accessories,630,712,1,630,712,82
7/16/2015,Accessories,980,"1,145.00",1,980,"1,145.00",165
7/16/2015,Bikes,"2,443.00","2,646.00",1,"2,443.00","2,646.00",203
7/16/2015,Accessories,65,96,1,65,96,31
7/16/2015,Clothing,"1,050.00","1,037.00",1,"1,050.00","1,037.00",-13
7/16/2015,Bikes,773.33,682,3,"2,320.00","2,046.00",-274
7/16/2015,Accessories,630,727,1,630,727,97
7/16/2015,Bikes,270,231,2,540,462,-78
7/17/2015,Bikes,180,169.33,3,540,508,-32
7/17/2015,Bikes,"2,443.00","2,179.00",1,"2,443.00","2,179.00",-264
7/17/2015,Accessories,119,170,1,119,170,51
7/17/2015,Clothing,252,259,3,756,777,21
7/17/2015,Bikes,"2,320.00","1,946.00",1,"2,320.00","1,946.00",-374
7/17/2015,Bikes,794.67,847.33,3,"2,384.00","2,542.00",158
7/17/2015,Accessories,40.5,57,2,81,114,33
7/17/2015,Accessories,17.5,25.5,2,35,51,16
7/17/2015,Accessories,560,779,1,560,779,219
7/17/2015,Accessories,910,977,1,910,977,67
7/18/2015,Bikes,"2,295.00","2,146.00",1,"2,295.00","2,146.00",-149
7/18/2015,Clothing,254,299.33,3,762,898,136
7/18/2015,Bikes,742,682,1,742,682,-60
7/18/2015,Accessories,245,298,2,490,596,106
7/18/2015,Clothing,850,860,1,850,860,10
7/18/2015,Bikes,"2,443.00","2,314.00",1,"2,443.00","2,314.00",-129
7/18/2015,Bikes,560,498.5,2,"1,120.00",997,-123
7/19/2015,Accessories,183.33,209,3,550,627,77
7/19/2015,Accessories,4.5,5.5,2,9,11,2
7/19/2015,Bikes,765,783,3,"2,295.00","2,349.00",54
7/19/2015,Clothing,400,400,1,400,400,0
7/19/2015,Bikes,"1,192.00","1,212.00",2,"2,384.00","2,424.00",40
7/19/2015,Clothing,432,524.5,2,864,"1,049.00",185
7/19/2015,Bikes,405,372.67,3,"1,215.00","1,118.00",-97
7/20/2015,Accessories,82.5,88.5,2,165,177,12
7/20/2015,Accessories,175,205.5,2,350,411,61
7/20/2015,Accessories,38,43.5,2,76,87,11
7/20/2015,Accessories,6,7,3,18,21,3
7/20/2015,Bikes,765,937.67,3,"2,295.00","2,813.00",518
7/20/2015,Bikes,850.5,855,2,"1,701.00","1,710.00",9
7/20/2015,Accessories,87.5,115.5,2,175,231,56
7/20/2015,Clothing,22.5,21,2,45,42,-3
7/20/2015,Accessories,10,12,1,10,12,2
7/20/2015,Accessories,35,45.33,3,105,136,31
7/20/2015,Accessories,186.67,267,3,560,801,241
7/20/2015,Accessories,20,22.67,3,60,68,8
7/20/2015,Accessories,13.33,14.33,3,40,43,3
7/20/2015,Accessories,65,72,1,65,72,7
7/20/2015,Bikes,"2,295.00","1,823.00",1,"2,295.00","1,823.00",-472
7/20/2015,Accessories,525,583,2,"1,050.00","1,166.00",116
7/20/2015,Bikes,"1,147.50","1,213.00",2,"2,295.00","2,426.00",131
7/21/2015,Bikes,270,281.5,2,540,563,23
7/21/2015,Bikes,256.33,269.67,3,769,809,40
7/21/2015,Clothing,676.67,590.67,3,"2,030.00","1,772.00",-258
7/21/2015,Accessories,29,30.67,3,87,92,5
7/21/2015,Accessories,50,42,1,50,42,-8
7/21/2015,Accessories,125,116,1,125,116,-9
7/21/2015,Accessories,437.5,314.5,2,875,629,-246
7/21/2015,Bikes,"1,192.00",986,2,"2,384.00","1,972.00",-412
7/21/2015,Bikes,765,712.33,3,"2,295.00","2,137.00",-158
7/21/2015,Bikes,180,154,3,540,462,-78
7/22/2015,Accessories,636,677,1,636,677,41
7/22/2015,Bikes,773.33,579,3,"2,320.00","1,737.00",-583
7/22/2015,Accessories,60,85.5,2,120,171,51
7/22/2015,Accessories,150,196,1,150,196,46
7/22/2015,Clothing,18,13,1,18,13,-5
7/22/2015,Clothing,540,368,1,540,368,-172
7/22/2015,Bikes,814.33,930.33,3,"2,443.00","2,791.00",348
7/22/2015,Bikes,180,132.33,3,540,397,-143
7/22/2015,Accessories,81.67,104.67,3,245,314,69
7/22/2015,Bikes,"2,320.00","2,527.00",1,"2,320.00","2,527.00",207
7/22/2015,Bikes,"1,120.00","1,065.00",1,"1,120.00","1,065.00",-55
7/22/2015,Accessories,490,523.5,2,980,"1,047.00",67
7/23/2015,Bikes,"2,320.00","2,007.00",1,"2,320.00","2,007.00",-313
7/23/2015,Bikes,"2,320.00","2,380.00",1,"2,320.00","2,380.00",60
7/23/2015,Bikes,"1,120.00","1,075.00",1,"1,120.00","1,075.00",-45
7/23/2015,Accessories,420,436,2,840,872,32
7/23/2015,Accessories,311.5,338,2,623,676,53
7/23/2015,Clothing,12,12.33,3,36,37,1
7/23/2015,Bikes,"2,295.00","2,081.00",1,"2,295.00","2,081.00",-214
7/24/2015,Bikes,"2,320.00","2,160.00",1,"2,320.00","2,160.00",-160
7/24/2015,Bikes,773.33,740.67,3,"2,320.00","2,222.00",-98
7/24/2015,Clothing,180,231,1,180,231,51
7/24/2015,Accessories,910,"1,058.00",1,910,"1,058.00",148
7/24/2015,Bikes,"1,221.50","1,521.50",2,"2,443.00","3,043.00",600
7/24/2015,Accessories,495,671,2,990,"1,342.00",352
7/24/2015,Clothing,87,97,3,261,291,30
7/24/2015,Bikes,188.33,159.67,3,565,479,-86
7/24/2015,Clothing,9,8.67,3,27,26,-1
7/24/2015,Clothing,770,770,2,"1,540.00","1,540.00",0
7/24/2015,Bikes,"2,320.00","2,094.00",1,"2,320.00","2,094.00",-226
7/24/2015,Accessories,315,347,1,315,347,32
7/24/2015,Bikes,"2,443.00","2,185.00",1,"2,443.00","2,185.00",-258
7/24/2015,Accessories,52.5,59,2,105,118,13
7/24/2015,Accessories,99,108.5,2,198,217,19
7/24/2015,Accessories,338.33,363.67,3,"1,015.00","1,091.00",76
7/24/2015,Bikes,540,559,1,540,559,19
7/24/2015,Bikes,"1,221.50","1,377.00",2,"2,443.00","2,754.00",311
7/24/2015,Accessories,45,60.67,3,135,182,47
7/24/2015,Accessories,72,98.67,3,216,296,80
7/24/2015,Bikes,814.33,750.33,3,"2,443.00","2,251.00",-192
7/24/2015,Bikes,540,497,1,540,497,-43
7/25/2015,Bikes,"2,320.00","2,030.00",1,"2,320.00","2,030.00",-290
7/25/2015,Bikes,773.33,919,3,"2,320.00","2,757.00",437
7/25/2015,Accessories,805,787,1,805,787,-18
7/26/2015,Accessories,122.5,139.5,2,245,279,34
7/26/2015,Bikes,765,668.33,3,"2,295.00","2,005.00",-290
7/26/2015,Accessories,440,431.67,3,"1,320.00","1,295.00",-25
7/26/2015,Bikes,"2,384.00","2,615.00",1,"2,384.00","2,615.00",231
7/26/2015,Accessories,"1,015.00","1,166.00",1,"1,015.00","1,166.00",151
7/26/2015,Bikes,814.33,949.33,3,"2,443.00","2,848.00",405
7/26/2015,Accessories,2,3,2,4,6,2
7/26/2015,Accessories,114,161.5,2,228,323,95
7/26/2015,Accessories,945,"1,282.00",1,945,"1,282.00",337
7/26/2015,Bikes,"1,160.00","1,107.00",2,"2,320.00","2,214.00",-106
7/26/2015,Accessories,151.67,170.33,3,455,511,56
7/26/2015,Bikes,405,381,3,"1,215.00","1,143.00",-72
7/26/2015,Accessories,24,33,3,72,99,27
7/26/2015,Accessories,184.67,240.67,3,554,722,168
7/27/2015,Accessories,797.5,813,2,"1,595.00","1,626.00",31
7/27/2015,Bikes,540,406,1,540,406,-134
7/27/2015,Bikes,773.33,918.67,3,"2,320.00","2,756.00",436
7/27/2015,Accessories,56.67,71.33,3,170,214,44
7/27/2015,Bikes,540,484,1,540,484,-56
7/27/2015,Bikes,"1,147.50","1,163.00",2,"2,295.00","2,326.00",31
7/27/2015,Accessories,157.5,204,2,315,408,93
7/28/2015,Bikes,"1,120.00",997,1,"1,120.00",997,-123
7/28/2015,Bikes,"1,120.00","1,116.00",1,"1,120.00","1,116.00",-4
7/28/2015,Bikes,540,620,1,540,620,80
7/28/2015,Clothing,"1,250.00","1,699.00",1,"1,250.00","1,699.00",449
7/28/2015,Bikes,"1,120.00",979,1,"1,120.00",979,-141
7/28/2015,Bikes,188.33,201.33,3,565,604,39
7/28/2015,Accessories,11.67,14.33,3,35,43,8
7/28/2015,Bikes,"1,701.00","1,633.00",1,"1,701.00","1,633.00",-68
7/28/2015,Bikes,565,503,1,565,503,-62
7/28/2015,Accessories,100,107.33,3,300,322,22
7/29/2015,Bikes,"1,147.50","1,106.50",2,"2,295.00","2,213.00",-82
7/29/2015,Accessories,440,509,1,440,509,69
7/29/2015,Bikes,"2,295.00","2,115.00",1,"2,295.00","2,115.00",-180
7/29/2015,Accessories,230,250,1,230,250,20
7/29/2015,Accessories,5,5,3,15,15,0
7/29/2015,Bikes,"1,147.50","1,163.00",2,"2,295.00","2,326.00",31
7/29/2015,Bikes,814.33,627,3,"2,443.00","1,881.00",-562
7/29/2015,Accessories,245,297.67,3,735,893,158
7/29/2015,Bikes,"2,320.00","2,637.00",1,"2,320.00","2,637.00",317
7/29/2015,Accessories,110,150,3,330,450,120
7/29/2015,Bikes,180,182.67,3,540,548,8
7/29/2015,Bikes,"2,295.00","2,379.00",1,"2,295.00","2,379.00",84
7/29/2015,Accessories,203,215.33,3,609,646,37
7/29/2015,Accessories,140,160,1,140,160,20
7/29/2015,Clothing,72,97.67,3,216,293,77
7/29/2015,Bikes,769,896,1,769,896,127
7/29/2015,Clothing,750,974,1,750,974,224
7/29/2015,Bikes,"1,701.00","1,954.00",1,"1,701.00","1,954.00",253
7/29/2015,Bikes,794.67,856.67,3,"2,384.00","2,570.00",186
7/29/2015,Accessories,90,102.5,2,180,205,25
7/29/2015,Accessories,65,76.5,2,130,153,23
7/29/2015,Clothing,275.33,328,3,826,984,158
7/29/2015,Accessories,160,177.33,3,480,532,52
7/29/2015,Accessories,27.5,31.5,2,55,63,8
7/29/2015,Accessories,31,32,2,62,64,2
7/30/2015,Bikes,773.33,874.67,3,"2,320.00","2,624.00",304
7/30/2015,Clothing,9,11,1,9,11,2
7/30/2015,Accessories,112.5,138,2,225,276,51
7/30/2015,Accessories,9.33,10.67,3,28,32,4
7/30/2015,Accessories,326.67,360.67,3,980,"1,082.00",102
7/31/2015,Accessories,715,752,1,715,752,37
7/31/2015,Bikes,"2,295.00","2,239.00",1,"2,295.00","2,239.00",-56
7/31/2015,Accessories,262.5,260,2,525,520,-5
7/31/2015,Bikes,"1,221.50","1,125.50",2,"2,443.00","2,251.00",-192
7/31/2015,Accessories,32,37,1,32,37,5
7/31/2015,Accessories,277,316,2,554,632,78
7/31/2015,Accessories,39,47,1,39,47,8
7/31/2015,Bikes,"2,443.00","1,511.00",1,"2,443.00","1,511.00",-932
7/31/2015,Accessories,228.33,309.67,3,685,929,244
7/31/2015,Accessories,37.33,36,3,112,108,-4
7/31/2015,Accessories,11.67,15.33,3,35,46,11
7/31/2015,Bikes,270,276.5,2,540,553,13
7/31/2015,Accessories,18,21,2,36,42,6
7/31/2015,Bikes,247.33,249,3,742,747,5
7/31/2015,Accessories,60,66.67,3,180,200,20
7/31/2015,Bikes,765,655.67,3,"2,295.00","1,967.00",-328
7/31/2015,Bikes,373.33,333.33,3,"1,120.00","1,000.00",-120
7/31/2015,Bikes,"2,443.00","2,081.00",1,"2,443.00","2,081.00",-362
7/31/2015,Bikes,"1,192.00","1,387.50",2,"2,384.00","2,775.00",391
7/31/2015,Clothing,126,173,1,126,173,47
7/31/2015,Accessories,338.33,404.33,3,"1,015.00","1,213.00",198
7/31/2015,Bikes,"1,160.00",943,2,"2,320.00","1,886.00",-434
7/31/2015,Accessories,490,493,1,490,493,3
8/1/2015,Accessories,128.33,141.67,3,385,425,40
8/1/2015,Bikes,773.33,820,3,"2,320.00","2,460.00",140
8/1/2015,Accessories,25,20,3,75,60,-15
8/1/2015,Accessories,980,"1,221.00",1,980,"1,221.00",241
8/1/2015,Accessories,23.33,23.67,3,70,71,1
8/1/2015,Accessories,45,49,2,90,98,8
8/1/2015,Clothing,"1,400.00","1,130.00",1,"1,400.00","1,130.00",-270
8/1/2015,Accessories,44,51.5,2,88,103,15
8/1/2015,Accessories,282.67,294.33,3,848,883,35
8/1/2015,Clothing,420,342,3,"1,260.00","1,026.00",-234
8/1/2015,Accessories,60,66.33,3,180,199,19
8/1/2015,Accessories,41.67,45.33,3,125,136,11
8/1/2015,Clothing,27,26.5,2,54,53,-1
8/1/2015,Clothing,275,450,2,550,900,350
8/1/2015,Bikes,"2,320.00","2,335.00",1,"2,320.00","2,335.00",15
8/1/2015,Accessories,70,69,1,70,69,-1
8/1/2015,Clothing,450,500.5,2,900,"1,001.00",101
8/1/2015,Accessories,52,61,1,52,61,9
8/1/2015,Accessories,282.67,211.33,3,848,634,-214
8/1/2015,Accessories,163.33,145.33,3,490,436,-54
8/1/2015,Bikes,270,274,2,540,548,8
8/1/2015,Accessories,184.67,192,3,554,576,22
8/1/2015,Accessories,27,27,1,27,27,0
8/1/2015,Accessories,28.67,34.67,3,86,104,18
8/1/2015,Accessories,84,95,1,84,95,11
8/2/2015,Bikes,"2,295.00","2,210.00",1,"2,295.00","2,210.00",-85
8/2/2015,Clothing,825.5,947.5,2,"1,651.00","1,895.00",244
8/2/2015,Bikes,"1,160.00","1,421.00",2,"2,320.00","2,842.00",522
8/2/2015,Accessories,210,280.67,3,630,842,212
8/2/2015,Accessories,83.33,103.67,3,250,311,61
8/2/2015,Accessories,1.67,2,3,5,6,1
8/2/2015,Accessories,280,247.67,3,840,743,-97
8/2/2015,Bikes,"2,384.00","1,447.00",1,"2,384.00","1,447.00",-937
8/2/2015,Accessories,225,231,1,225,231,6
8/2/2015,Accessories,12.5,16.5,2,25,33,8
