Product Category,Sub Category,Unit Cost,Unit Price
Bikes,Mountain Bikes,"2,295.00","1,823.00"
Accessories,Helmets,525,583
Bikes,Mountain Bikes,"1,147.50","1,213.00"
Bikes,Road Bikes,270,281.5
Bikes,Mountain Bikes,256.33,269.67
Clothing,Shorts,676.67,590.67
Accessories,Cleaners,29,30.67
Accessories,Bottles and Cages,50,42
Accessories,Bottles and Cages,125,116
Accessories,Helmets,437.5,314.5
Bikes,Touring Bikes,"1,192.00",986
Bikes,Mountain Bikes,765,712.33
Bikes,Road Bikes,180,154
Accessories,Bike Stands,636,677
Bikes,Mountain Bikes,773.33,579
Accessories,Bottles and Cages,60,85.5
Accessories,Bottles and Cages,150,196
Clothing,Caps,18,13
Clothing,Jerseys,540,368
Bikes,Road Bikes,814.33,930.33
Bikes,Road Bikes,180,132.33
Accessories,Helmets,81.67,104.67
Bikes,Mountain Bikes,"2,320.00","2,527.00"
Bikes,Road Bikes,"1,120.00","1,065.00"
Accessories,Helmets,490,523.5
Bikes,Mountain Bikes,"2,320.00","2,007.00"
Bikes,Mountain Bikes,"2,320.00","2,380.00"
Bikes,Road Bikes,"1,120.00","1,075.00"
Accessories,Helmets,420,436
Accessories,Tires and Tubes,311.5,338
Clothing,Caps,12,12.33
Bikes,Mountain Bikes,"2,295.00","2,081.00"
Bikes,Mountain Bikes,"2,320.00","2,160.00"
Bikes,Mountain Bikes,773.33,740.67
Clothing,Caps,180,231
Accessories,Tires and Tubes,910,"1,058.00"
Bikes,Road Bikes,"1,221.50","1,521.50"
Accessories,Hydration Packs,495,671
Clothing,Socks,87,97
Bikes,Mountain Bikes,188.33,159.67
Clothing,Caps,9,8.67
Clothing,Shorts,770,770
Bikes,Mountain Bikes,"2,320.00","2,094.00"
Accessories,Helmets,315,347
Bikes,Road Bikes,"2,443.00","2,185.00"
Accessories,Bottles and Cages,52.5,59
Accessories,Bottles and Cages,99,108.5
Accessories,Helmets,338.33,363.67
Bikes,Road Bikes,540,559
Bikes,Road Bikes,"1,221.50","1,377.00"
Accessories,Bottles and Cages,45,60.67
Accessories,Bottles and Cages,72,98.67
Bikes,Road Bikes,814.33,750.33
Bikes,Road Bikes,540,497
Bikes,Mountain Bikes,"2,320.00","2,030.00"
Bikes,Mountain Bikes,773.33,919
Accessories,Helmets,805,787
Accessories,Helmets,122.5,139.5
Bikes,Mountain Bikes,765,668.33
Accessories,Hydration Packs,440,431.67
Bikes,Touring Bikes,"2,384.00","2,615.00"
Accessories,Tires and Tubes,"1,015.00","1,166.00"
Bikes,Road Bikes,814.33,949.33
Accessories,Tires and Tubes,2,3
Accessories,Tires and Tubes,114,161.5
Accessories,Helmets,945,"1,282.00"
Bikes,Mountain Bikes,"1,160.00","1,107.00"
Accessories,Helmets,151.67,170.33
Bikes,Touring Bikes,405,381
Accessories,Tires and Tubes,24,33
Accessories,Tires and Tubes,184.67,240.67
Accessories,Hydration Packs,797.5,813
Bikes,Road Bikes,540,406
Bikes,Mountain Bikes,773.33,918.67
Accessories,Bottles and Cages,56.67,71.33
Bikes,Road Bikes,540,484
Bikes,Mountain Bikes,"1,147.50","1,163.00"
Accessories,Helmets,157.5,204
Bikes,Road Bikes,"1,120.00",997
Bikes,Road Bikes,"1,120.00","1,116.00"
Bikes,Mountain Bikes,540,620
Clothing,Jerseys,"1,250.00","1,699.00"
Bikes,Road Bikes,"1,120.00",979
Bikes,Mountain Bikes,188.33,201.33
Accessories,Helmets,11.67,14.33
Bikes,Road Bikes,"1,701.00","1,633.00"
Bikes,Mountain Bikes,565,503
Accessories,Bottles and Cages,100,107.33
Bikes,Mountain Bikes,"1,147.50","1,106.50"
Accessories,Hydration Packs,440,509
Bikes,Mountain Bikes,"2,295.00","2,115.00"
Accessories,Bottles and Cages,230,250
Accessories,Bottles and Cages,5,5
Bikes,Mountain Bikes,"1,147.50","1,163.00"
Bikes,Road Bikes,814.33,627
Accessories,Helmets,245,297.67
Bikes,Mountain Bikes,"2,320.00","2,637.00"
Accessories,Hydration Packs,110,150
Bikes,Road Bikes,180,182.67
Bikes,Mountain Bikes,"2,295.00","2,379.00"
Accessories,Tires and Tubes,203,215.33
Accessories,Tires and Tubes,140,160
Clothing,Jerseys,72,97.67
Bikes,Mountain Bikes,769,896
Clothing,Jerseys,750,974
Bikes,Road Bikes,"1,701.00","1,954.00"
Bikes,Touring Bikes,794.67,856.67
Accessories,Bottles and Cages,90,102.5
Accessories,Bottles and Cages,65,76.5
Clothing,Vests,275.33,328
Accessories,Tires and Tubes,160,177.33
Accessories,Tires and Tubes,27.5,31.5
Accessories,Tires and Tubes,31,32
Bikes,Mountain Bikes,773.33,874.67
Clothing,Caps,9,11
Accessories,Tires and Tubes,112.5,138
Accessories,Tires and Tubes,9.33,10.67
Accessories,Helmets,326.67,360.67
Accessories,Hydration Packs,715,752
Bikes,Mountain Bikes,"2,295.00","2,239.00"
Accessories,Helmets,262.5,260
Bikes,Road Bikes,"1,221.50","1,125.50"
Accessories,Tires and Tubes,32,37
Accessories,Tires and Tubes,277,316
Accessories,Tires and Tubes,39,47
Bikes,Road Bikes,"2,443.00","1,511.00"
Accessories,Tires and Tubes,228.33,309.67
Accessories,Tires and Tubes,37.33,36
Accessories,Helmets,11.67,15.33
Bikes,Road Bikes,270,276.5
Accessories,Bottles and Cages,18,21
Bikes,Touring Bikes,247.33,249
Accessories,Bottles and Cages,60,66.67
Bikes,Mountain Bikes,765,655.67
Bikes,Road Bikes,373.33,333.33
Bikes,Road Bikes,"2,443.00","2,081.00"
Bikes,Touring Bikes,"1,192.00","1,387.50"
Clothing,Caps,126,173
Accessories,Helmets,338.33,404.33
Bikes,Mountain Bikes,"1,160.00",943
Accessories,Helmets,490,493
Accessories,Hydration Packs,128.33,141.67
Bikes,Mountain Bikes,773.33,820
Accessories,Tires and Tubes,25,20
Accessories,Tires and Tubes,980,"1,221.00"
Accessories,Helmets,23.33,23.67
Accessories,Tires and Tubes,45,49
Clothing,Jerseys,"1,400.00","1,130.00"
Accessories,Tires and Tubes,44,51.5
Accessories,Tires and Tubes,282.67,294.33
Clothing,Shorts,420,342
Accessories,Bottles and Cages,60,66.33
Accessories,Bottles and Cages,41.67,45.33
Clothing,Socks,27,26.5
Clothing,Jerseys,275,450
Bikes,Mountain Bikes,"2,320.00","2,335.00"
Accessories,Tires and Tubes,70,69
Clothing,Jerseys,450,500.5
Accessories,Tires and Tubes,52,61
Accessories,Tires and Tubes,282.67,211.33
Accessories,Helmets,163.33,145.33
Bikes,Road Bikes,270,274
Accessories,Tires and Tubes,184.67,192
Accessories,Tires and Tubes,27,27
Accessories,Tires and Tubes,28.67,34.67
Accessories,Tires and Tubes,84,95
Bikes,Mountain Bikes,"2,295.00","2,210.00"
Clothing,Vests,825.5,947.5
Bikes,Mountain Bikes,"1,160.00","1,421.00"
Accessories,Helmets,210,280.67
Accessories,Tires and Tubes,83.33,103.67
Accessories,Tires and Tubes,1.67,2
Accessories,Helmets,280,247.67
Bikes,Touring Bikes,"2,384.00","1,447.00"
Accessories,Bottles and Cages,225,231
Accessories,Bottles and Cages,12.5,16.5
Accessories,Helmets,455,391
Clothing,Caps,207,194
Accessories,Tires and Tubes,15,17
Accessories,Tires and Tubes,406,449
Accessories,Tires and Tubes,50,53.67
Accessories,Tires and Tubes,32.5,35.5
Bikes,Touring Bikes,607.5,542
Accessories,Tires and Tubes,36,35.67
Accessories,Tires and Tubes,645,750
Accessories,Helmets,175,204
Accessories,Bike Stands,238.5,288
Accessories,Helmets,245,276.5
Accessories,Tires and Tubes,3.33,3.67
Accessories,Tires and Tubes,319,329.5
Clothing,Jerseys,270,278
Accessories,Tires and Tubes,100,115
Clothing,Jerseys,33.33,39.33
Accessories,Helmets,770,811
Bikes,Touring Bikes,"1,192.00","1,190.50"
Accessories,Tires and Tubes,232,201
Accessories,Tires and Tubes,35,40
Accessories,Tires and Tubes,26.5,32.5
Accessories,Tires and Tubes,55,72.5
Bikes,Touring Bikes,247.33,220
Bikes,Mountain Bikes,773.33,941
Accessories,Bottles and Cages,45,60
Accessories,Bottles and Cages,20,26.5
Clothing,Jerseys,72,87
Bikes,Touring Bikes,247.33,263.67
Clothing,Caps,63,82.67
Clothing,Jerseys,700,743
Accessories,Helmets,455,512
Bikes,Mountain Bikes,773.33,872
Accessories,Bottles and Cages,20,28
Accessories,Bottles and Cages,290,381
Clothing,Caps,94.5,131
Accessories,Helmets,315,434.67
Accessories,Tires and Tubes,20,26
Accessories,Bottles and Cages,43.33,50.33
Clothing,Caps,126,140
Bikes,Mountain Bikes,"1,147.50","1,057.50"
Clothing,Shorts,350,385.5
Bikes,Mountain Bikes,"2,320.00","1,863.00"
Bikes,Mountain Bikes,256.33,216
Accessories,Bottles and Cages,45,49.67
Accessories,Bottles and Cages,16.67,19.67
Bikes,Road Bikes,373.33,353.67
Bikes,Mountain Bikes,"2,295.00","2,376.00"
Accessories,Tires and Tubes,50,56
Accessories,Tires and Tubes,50,54.5
Accessories,Tires and Tubes,66.67,69
Bikes,Mountain Bikes,"1,160.00","1,140.00"
Accessories,Bottles and Cages,30,33
Accessories,Bottles and Cages,140,163
Accessories,Hydration Packs,687.5,745.5
Accessories,Tires and Tubes,11,13
Clothing,Jerseys,"1,300.00","1,603.00"
Clothing,Jerseys,283.33,356
Accessories,Tires and Tubes,262.5,219.5
Accessories,Tires and Tubes,47.5,45
Clothing,Caps,78,71.67
Bikes,Mountain Bikes,"2,295.00","2,720.00"
Bikes,Mountain Bikes,769,688
Accessories,Tires and Tubes,350,400
Accessories,Tires and Tubes,17.5,17.5
Accessories,Helmets,70,81
Clothing,Caps,18,19
Bikes,Road Bikes,373.33,374.67
Clothing,Caps,87,85
Accessories,Bottles and Cages,66.67,95.67
Accessories,Bottles and Cages,20,28
Accessories,Tires and Tubes,26.67,26.67
Accessories,Tires and Tubes,424,454
Accessories,Tires and Tubes,279.5,333.5
Accessories,Tires and Tubes,4,4.5
Accessories,Tires and Tubes,16.67,17.33
Accessories,Tires and Tubes,60,60.33
Accessories,Bike Stands,79.5,92.5
Accessories,Tires and Tubes,17.33,20
Accessories,Tires and Tubes,65,73
Accessories,Cleaners,39.67,41
Accessories,Tires and Tubes,208.33,269.33
Accessories,Tires and Tubes,125,143
Accessories,Cleaners,223,195
Bikes,Mountain Bikes,"2,295.00","2,257.00"
Accessories,Cleaners,135,164
Accessories,Cleaners,16,18.33
Bikes,Mountain Bikes,"2,295.00","1,859.00"
Accessories,Helmets,93.33,139.33
Clothing,Jerseys,54,52
Clothing,Caps,108,123
Clothing,Shorts,700,844.67
Bikes,Road Bikes,850.5,968
Clothing,Jerseys,"1,134.00","1,238.00"
Bikes,Mountain Bikes,773.33,846.33
Accessories,Tires and Tubes,350,465
Accessories,Tires and Tubes,45,62.5
Accessories,Helmets,437.5,556.5
Accessories,Tires and Tubes,55,71
Accessories,Tires and Tubes,5,6
Accessories,Cleaners,72,104
Clothing,Jerseys,25,26
Bikes,Mountain Bikes,773.33,731
Accessories,Tires and Tubes,172,236
Accessories,Tires and Tubes,18.67,24.67
Clothing,Caps,6,7
Accessories,Tires and Tubes,402.5,437
Accessories,Tires and Tubes,65,67.5
Accessories,Helmets,332.5,393.5
Bikes,Road Bikes,180,174
Accessories,Bottles and Cages,13.33,18.33
Accessories,Bottles and Cages,10,12
Accessories,Cleaners,24,34
Clothing,Jerseys,"1,050.00","1,267.00"
Accessories,Tires and Tubes,55,59.5
Accessories,Helmets,70,86
Accessories,Hydration Packs,220,239.67
Accessories,Cleaners,223,261
Accessories,Tires and Tubes,344,465
Accessories,Tires and Tubes,40,37
Accessories,Tires and Tubes,57,56
Bikes,Road Bikes,270,279.5
Bikes,Mountain Bikes,"1,147.50","1,101.50"
Bikes,Mountain Bikes,256.33,278.33
Clothing,Jerseys,50,62.5
Bikes,Mountain Bikes,"2,320.00","2,246.00"
Bikes,Mountain Bikes,"2,295.00","2,924.00"
Clothing,Jerseys,950,979
Bikes,Mountain Bikes,"2,320.00","2,340.00"
Accessories,Tires and Tubes,290,341
Accessories,Tires and Tubes,1.67,2
Accessories,Tires and Tubes,0.67,0.67
Clothing,Jerseys,486,629
Accessories,Tires and Tubes,245,260.5
Accessories,Tires and Tubes,375,412
Accessories,Tires and Tubes,72.5,78.5
Accessories,Tires and Tubes,17,20.5
Accessories,Tires and Tubes,192.5,167.5
Accessories,Helmets,291.67,328.67
Clothing,Jerseys,500,543
Accessories,Tires and Tubes,58,56
Accessories,Tires and Tubes,11.67,15
Accessories,Tires and Tubes,11,16
Bikes,Road Bikes,180,232.33
Accessories,Tires and Tubes,86,112
Accessories,Tires and Tubes,9.33,7.67
Accessories,Tires and Tubes,72.5,61
Accessories,Tires and Tubes,145,121
Accessories,Helmets,490,709.5
Clothing,Shorts,455,603
Bikes,Mountain Bikes,"1,147.50",919
Bikes,Mountain Bikes,"1,160.00","1,230.50"
Accessories,Helmets,70,93.67
Accessories,Tires and Tubes,240,255
Accessories,Tires and Tubes,12.33,12.67
Accessories,Hydration Packs,302.5,331.5
Accessories,Tires and Tubes,83.33,88
Clothing,Shorts,"1,470.00","1,391.00"
Clothing,Caps,54,62.33
Clothing,Jerseys,150,197
Accessories,Tires and Tubes,261,282
Accessories,Tires and Tubes,30.67,35.33
Accessories,Helmets,93.33,111.67
Accessories,Helmets,256.67,276.33
Accessories,Bottles and Cages,144,161
Accessories,Helmets,630,718
Bikes,Mountain Bikes,282.5,242
Accessories,Tires and Tubes,26.67,39.67
Accessories,Tires and Tubes,57,67
Accessories,Tires and Tubes,30,40.67
Clothing,Caps,261,354
Bikes,Road Bikes,"2,443.00","2,223.00"
Accessories,Bottles and Cages,67.5,77
Accessories,Bottles and Cages,270,277
Accessories,Bottles and Cages,63,64
Accessories,Bottles and Cages,13.33,14.67
Bikes,Mountain Bikes,765,703.67
Clothing,Socks,153,144
Accessories,Tires and Tubes,385,393.5
Accessories,Tires and Tubes,52.5,56.5
Bikes,Mountain Bikes,765,739.67
Clothing,Jerseys,366.67,435.67
Accessories,Helmets,105,142.5
Accessories,Tires and Tubes,217.5,311.5
Accessories,Tires and Tubes,3.33,3.33
Accessories,Tires and Tubes,60,48
Accessories,Bike Stands,397.5,539
Bikes,Mountain Bikes,773.33,698
Accessories,Tires and Tubes,64,80
Accessories,Tires and Tubes,10,11.33
Accessories,Tires and Tubes,980,"1,012.00"
Clothing,Caps,81,87
Bikes,Road Bikes,540,525
Accessories,Tires and Tubes,408,337
Accessories,Tires and Tubes,100,106
Clothing,Vests,222.5,206
Clothing,Caps,81,111.33
Accessories,Tires and Tubes,14.5,16
Accessories,Tires and Tubes,28.33,32
Accessories,Helmets,367.5,492
Bikes,Mountain Bikes,"2,295.00","2,009.00"
Bikes,Mountain Bikes,270,297.5
Accessories,Tires and Tubes,10,11
Accessories,Tires and Tubes,11.67,12
Accessories,Tires and Tubes,30,34
Bikes,Mountain Bikes,256.33,254.67
Accessories,Cleaners,95.5,114.5
Accessories,Bottles and Cages,37.5,36
Accessories,Bottles and Cages,100,111
Accessories,Tires and Tubes,420,475
Accessories,Tires and Tubes,150,154
Accessories,Tires and Tubes,27.5,32.5
Clothing,Vests,445,470
Accessories,Tires and Tubes,13.67,16.33
Clothing,Caps,144,149
Accessories,Bottles and Cages,15,20.33
Accessories,Cleaners,63.67,72.33
Bikes,Mountain Bikes,"1,160.00","1,036.50"
Accessories,Tires and Tubes,350,396
Accessories,Tires and Tubes,66,74
Accessories,Helmets,455,554
Clothing,Caps,94.5,106.5
Accessories,Tires and Tubes,25,28
Accessories,Tires and Tubes,16.67,13
Accessories,Tires and Tubes,200,241
Accessories,Helmets,525,498
Bikes,Touring Bikes,794.67,887.33
Clothing,Jerseys,25,27.5
Bikes,Road Bikes,"1,120.00","1,097.00"
Accessories,Helmets,23.33,26
Accessories,Tires and Tubes,12.5,16.5
Accessories,Tires and Tubes,56,70
Accessories,Tires and Tubes,31,38.5
Accessories,Tires and Tubes,46.67,56.33
Accessories,Helmets,700,712
Clothing,Caps,171,190
Bikes,Touring Bikes,247.33,256.67
Bikes,Road Bikes,"1,701.00","1,629.00"
Accessories,Tires and Tubes,38.67,51
Bikes,Mountain Bikes,"1,147.50","1,352.50"
Accessories,Bottles and Cages,10,14
Accessories,Bottles and Cages,10,14
Accessories,Helmets,326.67,401.67
Bikes,Road Bikes,814.33,743.33
Clothing,Caps,234,287
Accessories,Tires and Tubes,10,10.5
Accessories,Helmets,420,435
Clothing,Jerseys,270,304.33
Accessories,Tires and Tubes,537,622
Accessories,Tires and Tubes,20,22
Accessories,Tires and Tubes,575,666
Accessories,Tires and Tubes,26.67,30.67
Accessories,Helmets,840,"1,014.00"
Bikes,Mountain Bikes,565,468
Clothing,Jerseys,600,593
Bikes,Mountain Bikes,"2,320.00","2,316.00"
Bikes,Road Bikes,"1,120.00","1,071.00"
Accessories,Bottles and Cages,85.5,95.5
Clothing,Socks,81,77.5
Accessories,Bottles and Cages,55,61
Bikes,Road Bikes,850.5,812.5
Accessories,Tires and Tubes,66.67,68.33
Accessories,Tires and Tubes,8.33,9
Accessories,Tires and Tubes,262.5,269
Accessories,Tires and Tubes,9,9
Accessories,Tires and Tubes,40,43.33
Accessories,Tires and Tubes,8,9
Bikes,Mountain Bikes,"2,295.00","2,242.00"
Accessories,Helmets,35,38
Accessories,Cleaners,16,19
Bikes,Mountain Bikes,256.33,246
Accessories,Tires and Tubes,360,395.5
Accessories,Tires and Tubes,3.33,3.67
Accessories,Helmets,105,109
Bikes,Mountain Bikes,"2,320.00","2,063.00"
Clothing,Caps,90,86
Accessories,Tires and Tubes,245,255
Accessories,Tires and Tubes,290,380.33
Accessories,Tires and Tubes,23.33,33.67
Accessories,Tires and Tubes,2.33,3
Clothing,Caps,189,238
Clothing,Socks,18,19
Bikes,Mountain Bikes,"1,160.00","1,288.00"
Accessories,Bottles and Cages,50,50
Accessories,Bottles and Cages,20,14.5
Clothing,Caps,54,75
Clothing,Caps,75,75
Bikes,Road Bikes,373.33,365.33
Accessories,Tires and Tubes,330,356.5
Accessories,Tires and Tubes,2.33,2.67
Accessories,Helmets,455,482.5
Accessories,Bottles and Cages,70,70
Accessories,Bottles and Cages,41.67,44.67
Bikes,Mountain Bikes,"2,320.00","1,984.00"
Accessories,Bottles and Cages,81,90
Accessories,Bottles and Cages,42.5,48
Clothing,Caps,54,65.5
Accessories,Tires and Tubes,45,51.33
Accessories,Tires and Tubes,240,276
Bikes,Mountain Bikes,773.33,697.67
Accessories,Tires and Tubes,30,31.5
Accessories,Helmets,490,546
Accessories,Bike Stands,530,529.33
Accessories,Tires and Tubes,522,667
Accessories,Tires and Tubes,150,195
Accessories,Helmets,175,204.5
Accessories,Helmets,315,345.67
Accessories,Bottles and Cages,45,44.67
Accessories,Bottles and Cages,25,30
Bikes,Mountain Bikes,"1,160.00","1,080.00"
Accessories,Bottles and Cages,23.33,24
Accessories,Bottles and Cages,190,255
Accessories,Bottles and Cages,40,54
Accessories,Helmets,385,540
Accessories,Tires and Tubes,9.33,9.33
Accessories,Tires and Tubes,21.33,26.67
Clothing,Jerseys,500,582
Accessories,Tires and Tubes,45,60.33
Accessories,Helmets,"1,015.00","1,035.00"
Accessories,Helmets,525,678.5
Bikes,Mountain Bikes,"2,295.00","2,152.00"
Clothing,Jerseys,100,104.5
Clothing,Socks,63,46.5
Accessories,Bottles and Cages,10,11
Accessories,Tires and Tubes,6.67,7.67
Accessories,Tires and Tubes,22,24
Bikes,Road Bikes,180,232.67
Accessories,Bottles and Cages,50,72.67
Accessories,Bottles and Cages,171,135
Accessories,Tires and Tubes,88,140
Accessories,Helmets,385,583
Clothing,Shorts,805,914
Bikes,Mountain Bikes,773.33,633.67
Clothing,Caps,144,146
Accessories,Helmets,23.33,26
Accessories,Bottles and Cages,103.5,108.5
Accessories,Bottles and Cages,126,145
Accessories,Bottles and Cages,1.67,2
Clothing,Shorts,"1,750.00","1,957.00"
Accessories,Tires and Tubes,43.33,47.67
Accessories,Tires and Tubes,76,86
Accessories,Helmets,910,928
Bikes,Mountain Bikes,"2,320.00","1,620.00"
Accessories,Bottles and Cages,130,107
Clothing,Caps,117,138
Accessories,Helmets,163.33,186
Accessories,Tires and Tubes,450,399
Accessories,Tires and Tubes,125,102
Accessories,Tires and Tubes,17.67,23
Accessories,Cleaners,79.5,59.5
Accessories,Bottles and Cages,75,55
Accessories,Bottles and Cages,50,75
Clothing,Vests,794,755
Bikes,Mountain Bikes,282.5,239.5
Accessories,Helmets,490,569
Bikes,Touring Bikes,371,338.5
Clothing,Caps,121.5,119.5
Accessories,Tires and Tubes,490,533
Accessories,Tires and Tubes,34,38
Accessories,Tires and Tubes,20.67,24.33
Accessories,Tires and Tubes,158.33,172.33
Bikes,Touring Bikes,"1,215.00","1,136.00"
Accessories,Tires and Tubes,16,23
Accessories,Tires and Tubes,10,11.5
Accessories,Tires and Tubes,293,311
Bikes,Mountain Bikes,773.33,725
Accessories,Bottles and Cages,42.5,43.5
Accessories,Bottles and Cages,58.5,60
Accessories,Helmets,262.5,286
Accessories,Tires and Tubes,268.33,346.33
Accessories,Tires and Tubes,30,42
Accessories,Bottles and Cages,27,29
Accessories,Bottles and Cages,38.33,39
Clothing,Jerseys,850,900
Clothing,Caps,87,83
Bikes,Mountain Bikes,"2,295.00","2,094.00"
Bikes,Touring Bikes,794.67,971.33
Accessories,Tires and Tubes,203,215
Accessories,Tires and Tubes,30,36
Accessories,Hydration Packs,256.67,375.33
Accessories,Helmets,105,125.5
Accessories,Bike Stands,636,714.5
Accessories,Tires and Tubes,"1,015.00","1,195.00"
Accessories,Tires and Tubes,25,29.5
Clothing,Shorts,676.67,693
Clothing,Caps,9,11
Clothing,Caps,31.5,35
Accessories,Tires and Tubes,228.33,267.67
Clothing,Shorts,70,60
Clothing,Vests,413,370
Accessories,Tires and Tubes,100,112
Accessories,Tires and Tubes,13,14
Bikes,Mountain Bikes,769,651
Accessories,Tires and Tubes,41.67,46
Accessories,Tires and Tubes,44,52
Accessories,Tires and Tubes,25,24
Accessories,Helmets,770,824
Accessories,Helmets,151.67,181.33
Accessories,Hydration Packs,513.33,554
Bikes,Mountain Bikes,773.33,909.67
Accessories,Bottles and Cages,125,132.5
Accessories,Helmets,385,482
Bikes,Mountain Bikes,"2,295.00","2,235.00"
Clothing,Caps,21,20.33
Accessories,Bottles and Cages,87,94.67
Accessories,Bottles and Cages,55,62
Accessories,Helmets,192.5,202
Clothing,Jerseys,"1,150.00","1,289.00"
Accessories,Helmets,490,712
Clothing,Caps,72,66
Bikes,Road Bikes,180,214.33
Bikes,Road Bikes,373.33,326.67
Clothing,Jerseys,288,479.67
Clothing,Caps,51,53.33
Bikes,Mountain Bikes,773.33,742.67
Bikes,Mountain Bikes,765,634.33
Accessories,Helmets,175,171
Accessories,Bottles and Cages,47.5,54.5
Bikes,Road Bikes,850.5,766.5
Accessories,Bottles and Cages,55,65
Accessories,Bottles and Cages,216,239
Accessories,Helmets,87.5,87.5
Clothing,Jerseys,475,547.5
Accessories,Helmets,262.5,306
Bikes,Touring Bikes,"2,384.00","2,984.00"
Accessories,Bottles and Cages,51,66
Accessories,Bottles and Cages,42.5,54.5
Clothing,Caps,9,9
Bikes,Road Bikes,180,142.33
Clothing,Jerseys,486,334
Accessories,Helmets,455,448
Accessories,Tires and Tubes,163.33,187.67
Accessories,Tires and Tubes,10,11
Accessories,Helmets,875,874
Bikes,Touring Bikes,"2,384.00","3,215.00"
Accessories,Helmets,280,235.33
Clothing,Caps,36,53.5
Accessories,Tires and Tubes,143.33,200.33
Clothing,Jerseys,"1,080.00","1,202.00"
Bikes,Road Bikes,540,453
Accessories,Helmets,175,189.67
Clothing,Jerseys,50,58.5
Clothing,Shorts,"1,470.00","1,493.00"
Clothing,Jerseys,72,74.67
Bikes,Mountain Bikes,"2,295.00","2,109.00"
Clothing,Jerseys,366.67,389.67
Bikes,Road Bikes,814.33,852.33
Accessories,Helmets,945,"1,035.00"
Bikes,Road Bikes,180,162.67
Accessories,Tires and Tubes,38.33,44
Accessories,Tires and Tubes,437.5,437
Accessories,Tires and Tubes,39,42
Clothing,Jerseys,133.33,161
Clothing,Jerseys,75,73
Bikes,Mountain Bikes,"1,147.50","1,161.50"
Bikes,Mountain Bikes,384.5,471
Accessories,Tires and Tubes,840,904
Accessories,Tires and Tubes,120,123.67
Accessories,Tires and Tubes,3,3
Accessories,Tires and Tubes,120,87
Accessories,Helmets,157.5,153
Clothing,Caps,57,43.67
Clothing,Jerseys,333.33,386.33
Accessories,Tires and Tubes,70,80
Accessories,Tires and Tubes,17.67,20.33
Bikes,Mountain Bikes,256.33,238.33
Accessories,Helmets,192.5,211.5
Accessories,Helmets,210,240
Accessories,Helmets,105,118
Accessories,Tires and Tubes,10,14.67
Accessories,Tires and Tubes,53,79
Accessories,Tires and Tubes,75,88
Clothing,Shorts,140,161.5
Accessories,Helmets,233.33,230.67
Clothing,Jerseys,594,569.5
Accessories,Tires and Tubes,175,182
Accessories,Tires and Tubes,30,33
Accessories,Helmets,157.5,183
Accessories,Tires and Tubes,5,5.33
Accessories,Tires and Tubes,268.33,281
Accessories,Tires and Tubes,18.33,17.67
Accessories,Tires and Tubes,175,178
Bikes,Mountain Bikes,"1,160.00","1,088.50"
Accessories,Helmets,70,81.33
Accessories,Tires and Tubes,50,58
Bikes,Road Bikes,"1,120.00","1,266.00"
Accessories,Tires and Tubes,50,55.5
Accessories,Tires and Tubes,21.33,25.33
Accessories,Tires and Tubes,7,7
Accessories,Tires and Tubes,30,41.5
Accessories,Helmets,297.5,402
Accessories,Tires and Tubes,72.5,101.5
Accessories,Tires and Tubes,630,867
